CarName,Price,Year,KilometersDriven,Fuel Type,Location
Hyundai i20 Sportz Turbo iMT,8.10 Lakh,2020,"26,863 km",Petrol,"Horamavu, Bangalore"
Hyundai Creta 1.6 CRDi AT SX Plus,9.99 Lakh,2015,"38,611 km",Diesel,"Nagavara, Bangalore"
Maruti Swift VXI,5.41 Lakh,2015,"69,594 km",Petrol,"Mahadevapura, Bangalore"
BMW X1 sDrive 20d xLine,16.75 Lakh,2013,"51,000 km",Diesel,"Indiranagar, Bangalore"
Hyundai Grand i10 Magna,4.40 Lakh,2014,"63,260 km",Petrol,"Jakkur, Bangalore"
Maruti Baleno 1.2 CVT Alpha,7 Lakh,2018,"34,100 km",Petrol,"Nagavara, Bangalore"
Hyundai Santro Sportz AMT BSIV,5.66 Lakh,2019,"26,107 km",Petrol,"Mahadevapura, Bangalore"
Mercedes-Benz E-Class E250 CDI Avantgarde,23.90 Lakh,2016,"52,000 km",Diesel,"Indiranagar, Bangalore"
Honda City i VTEC VX,5.25 Lakh,2014,"61,400 km",Petrol,"Nagavara, Bangalore"
Skoda Rapid 1.6 MPI Ambition BSIV,6.77 Lakh,2017,"1,01,424 km",Petrol,"Jakkur, Bangalore"
Hyundai Grand i10 SportZ Edition,4.25 Lakh,2014,"49,762 km",Petrol,"Yelahanka, Bangalore"
BMW 2 Series 220i M Sport,42.75 Lakh,2023,"3,000 km",Petrol,"Indiranagar, Bangalore"
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,9.76 Lakh,2020,"59,205 km",Petrol,"Jakkur, Bangalore"
Mahindra Bolero B6 Opt,9.95 Lakh,2020,"33,500 km",Diesel,"Nagavara, Bangalore"
Renault Duster 110PS Diesel RxZ,5.85 Lakh,2014,"1,37,721 km",Diesel,"Jakkur, Bangalore"
Hyundai Santro Sportz AMT,5.75 Lakh,2021,"20,000 km",Petrol,Bangalore
Ford Fiesta 1.6 ZXi Duratec,3.25 Lakh,2011,"65,000 km",Petrol,"Adugodi, Bangalore"
Honda Jazz ZX,9.19 Lakh,2021,"21,404 km",Petrol,"Jakkur, Bangalore"
Hyundai i20 Asta Option,8.50 Lakh,2019,"29,000 km",Petrol,"Adugodi, Bangalore"
Hyundai i20 1.2 Magna Opt,2.30 Lakh,2010,"60,000 km",Petrol,Bangalore
Maruti Baleno 1.3 Alpha,6.14 Lakh,2015,"99,190 km",Diesel,"Magadi Road, Bangalore"
Volkswagen Taigun 1.5 TSI GT Plus,15.95 Lakh,2021,"33,600 km",Petrol,"Nagavara, Bangalore"
Maruti Ciaz 1.3 Alpha,8.24 Lakh,2018,"99,927 km",Diesel,"Jakkur, Bangalore"
Maruti Ciaz Alpha Automatic BSIV,9.60 Lakh,2018,"37,000 km",Petrol,"City, Bangalore"
Honda Jazz 1.2 V AT i VTEC,6.52 Lakh,2017,"51,643 km",Petrol,"Mahadevapura, Bangalore"
Land Rover Range Rover TDV8 (Diesel),49.95 Lakh,2012,"23,100 km",Diesel,"Nagavara, Bangalore"
Maruti Baleno 1.2 Zeta,6.30 Lakh,2016,"52,965 km",Petrol,"Jalahalli, Bangalore"
Audi Q5 35TDI Technology,47 Lakh,2018,"23,000 km",Diesel,"Mehdipatnam, Hyderabad"
Mercedes-Benz E-Class Exclusive E 220 d BSIV,40 Lakh,2017,"56,000 km",Diesel,"Jp Nagar Viii Phase, Bangalore"
Maruti Ciaz RS ZXi Plus,7.18 Lakh,2016,"38,997 km",Petrol,"Horamavu, Bangalore"
Mahindra XUV700 AX5 AT,20.95 Lakh,2021,"35,412 km",Petrol,"Nagavara, Bangalore"
Audi A6 45 TFSI Premium Plus BSVI,51 Lakh,2021,"19,000 km",Petrol,"Mehdipatnam, Hyderabad"
Maruti S-Presso VXI AT 2019-2022,5.07 Lakh,2021,"6,063 km",Petrol,"Jalahalli, Bangalore"
Tata Hexa XTA,13.45 Lakh,2017,"73,137 km",Diesel,"Hsr Layout, Bangalore"
Renault KWID 1.0 RXL AMT,5 Lakh,2021,"28,286 km",Petrol,"Jakkur, Bangalore"
Volkswagen Tiguan 2.0 TSI Elegance BSVI,30 Lakh,2021,"10,000 km",Petrol,Bangalore
Skoda Rapid 1.6 MPI Ambition,4.95 Lakh,2012,"28,105 km",Petrol,"Nagavara, Bangalore"
Hyundai Grand i10 Nios AMT Sportz,7.03 Lakh,2020,"16,598 km",Petrol,"Jalahalli, Bangalore"
Mahindra Scorpio S5,9.75 Lakh,2018,"1,37,800 km",Diesel,"Nagavara, Bangalore"
Hyundai i20 Asta Option 1.2,6.10 Lakh,2015,"40,000 km",Petrol,Bangalore
Maruti Celerio ZXI AMT,4.37 Lakh,2015,"29,274 km",Petrol,"Mahadevapura, Bangalore"
Skoda Octavia 1.8 TSI AT Style Plus,14.95 Lakh,2015,"30,558 km",Petrol,"Nagavara, Bangalore"
Maruti Celerio ZXI AMT,5.33 Lakh,2020,"31,996 km",Petrol,"Jakkur, Bangalore"
Mercedes-Benz E-Class E 350 d BSIV,47 Lakh,2017,"27,000 km",Diesel,"Mehdipatnam, Hyderabad"
Renault Triber RXZ,6.71 Lakh,2019,"15,984 km",Petrol,"Jalahalli, Bangalore"
Honda City i-VTEC V,9.65 Lakh,2020,"39,700 km",Petrol,"Nagavara, Bangalore"
Maruti Brezza Vxi,10.77 Lakh,2023,"2,676 km",Petrol,"Avalahalli, Bangalore"
Audi A4 Technology,47 Lakh,2022,"2,500 km",Petrol,"Mehdipatnam, Hyderabad"
Maruti Wagon R LXI,3.40 Lakh,2014,"63,000 km",Petrol,"City, Bangalore"
Renault KWID 1.0 RXT,6.04 Lakh,2023,"4,179 km",Petrol,"Magadi Road, Bangalore"
Toyota Innova Crysta 2.8 GX AT BSIV,21.75 Lakh,2018,"37,678 km",Diesel,"Nagavara, Bangalore"
BMW X1 sDrive 20d xLine,32.50 Lakh,2020,"38,000 km",Diesel,"Mehdipatnam, Hyderabad"
Maruti Alto K10 VXI AGS Optional,4.36 Lakh,2016,"30,497 km",Petrol,"Mahadevapura, Bangalore"
Volkswagen Vento 1.6 Highline,7.35 Lakh,2017,"46,250 km",Petrol,"Nagavara, Bangalore"
Maruti Alto K10 VXI,2.23 Lakh,2011,"77,098 km",Petrol,"Jakkur, Bangalore"
Volkswagen Polo GT TSI,7 Lakh,2016,"60,000 km",Petrol,Bangalore
Toyota Innova Crysta 2.8 ZX AT BSIV,24.75 Lakh,2018,"77,385 km",Diesel,"Nagavara, Bangalore"
Kia Seltos GTX Plus,12.82 Lakh,2019,"68,007 km",Petrol,"Avalahalli, Bangalore"
Audi Q7 40 TFSI Quattro Technology,55.80 Lakh,2018,"31,700 km",Petrol,"Paltra, Gurgaon"
Honda City GXi,2.80 Lakh,2008,"80,000 km",Petrol,Bangalore
Hyundai EON Sportz,3.14 Lakh,2014,"36,427 km",Petrol,"Jakkur, Bangalore"
Hyundai Venue SX Plus Turbo DCT BSIV,10.85 Lakh,2019,"38,615 km",Petrol,"Nagavara, Bangalore"
Kia Carens Luxury Plus Turbo 2022-2023,15.95 Lakh,2022,"7,554 km",Petrol,"Avalahalli, Bangalore"
Audi A4 35 TDI Technology,25.50 Lakh,2017,"38,000 km",Diesel,"Mehdipatnam, Hyderabad"
Honda Amaze S Petrol BSIV,5.99 Lakh,2018,"33,005 km",Petrol,"Horamavu, Bangalore"
Hyundai i20 Magna 1.4 CRDi (Diesel),4.30 Lakh,2012,"90,035 km",Diesel,"Yelahanka, Bangalore"
Honda Brio S MT,3.42 Lakh,2012,"35,216 km",Petrol,"Singasandra, Bangalore"
Mercedes-Benz A Class A200 D Sport,22 Lakh,2017,"18,000 km",Diesel,"Mehdipatnam, Hyderabad"
Mahindra Scorpio S5,9.75 Lakh,2018,"1,90,800 km",Diesel,"Nagavara, Bangalore"
Hyundai EON Magna Plus,2.50 Lakh,2014,"78,428 km",Petrol,"Jakkur, Bangalore"
Audi Q3 35 TDI Quattro Premium Plus,11.90 Lakh,2015,"49,000 km",Diesel,"Paltra, Gurgaon"
Volkswagen Vento 1.2 Highline Plus AT 16 Alloy,7.25 Lakh,2016,"60,000 km",Petrol,"Indiranagar, Bangalore"
Maruti Wagon R LXI BS IV,3.14 Lakh,2011,"43,295 km",Petrol,"Magadi Road, Bangalore"
Honda Jazz 1.2 S AT i VTEC,6.25 Lakh,2015,"49,635 km",Petrol,"City, Bangalore"
Renault Duster Petrol RXS CVT,8.32 Lakh,2018,"31,875 km",Petrol,"Jakkur, Bangalore"
Jeep Meridian Limited Opt AT BSVI,39.75 Lakh,2022,"3,000 km",Diesel,"Indiranagar, Bangalore"
Toyota Innova Crysta 2.8 ZX AT BSIV,24.75 Lakh,2018,"75,000 km",Diesel,"Nagavara, Bangalore"
Tata Altroz XZA Plus S Dark Edition DCT,10.95 Lakh,2022,"5,620 km",Petrol,"Nagavara, Bangalore"
Mahindra Thar LX 4-Str Convert Top AT BSVI,15.95 Lakh,2021,"5,440 km",Petrol,"Nagavara, Bangalore"
Land Rover Discovery Sport TD4 HSE,33.95 Lakh,2017,"80,925 km",Diesel,"City, Bangalore"
Audi A4 2.0 TDI,7 Lakh,2010,"1,10,000 km",Diesel,Bangalore
Skoda Octavia 2.0 TDI AT Style Plus,17.50 Lakh,2015,"40,000 km",Diesel,"Pulkeshi Nagar, Bangalore"
Mahindra Bolero Power Plus SLX,6.95 Lakh,2017,"1,08,954 km",Diesel,"Nagavara, Bangalore"
Honda BR-V i-VTEC VX MT,9.19 Lakh,2019,"41,000 km",Petrol,"Adugodi, Bangalore"
Maruti S-Presso VXI Plus AT 2019-2022,5.08 Lakh,2020,"8,513 km",Petrol,"Jakkur, Bangalore"
Mahindra XUV500 AT W10 AWD,15.99 Lakh,2018,"56,351 km",Diesel,"Nagavara, Bangalore"
Hyundai Grand i10 Sportz,4.45 Lakh,2015,"49,376 km",Petrol,"Horamavu, Bangalore"
Hyundai Verna 1.6 VTVT SX Option,9.75 Lakh,2017,"55,725 km",Petrol,"City, Bangalore"
Volkswagen Polo 1.0 MPI Comfortline BSIV,7.99 Lakh,2021,"62,696 km",Petrol,"Nagavara, Bangalore"
Maruti Ignis Zeta BSVI,7.06 Lakh,2022,"18,077 km",Petrol,"Jalahalli, Bangalore"
Ford Ecosport 1.5 Diesel Titanium,10.25 Lakh,2020,"60,900 km",Diesel,"Nagavara, Bangalore"
BMW X1 sDrive 20d xLine,26.95 Lakh,2017,"57,685 km",Diesel,"City, Bangalore"
Honda Amaze VX i-Vtech,4.53 Lakh,2015,"63,878 km",Petrol,"Mahadevapura, Bangalore"
Skoda Rapid 1.6 MPI AT Ambition Plus,5.10 Lakh,2014,"73,601 km",Petrol,"Jigani, Bangalore"
Maruti Swift VXI,3.77 Lakh,2011,"48,835 km",Petrol,"Jakkur, Bangalore"
Hyundai Elantra CRDi SX,6.99 Lakh,2012,"59,900 km",Diesel,"Adugodi, Bangalore"
BMW 3 Series GT Luxury Line,29 Lakh,2018,"99,000 km",Diesel,"R T Nagar, Bangalore"
Hyundai Verna CRDi 1.6 SX Option,11.45 Lakh,2019,"63,000 km",Diesel,"Indiranagar, Bangalore"
Skoda Kodiaq 2.0 TDI Style,29.50 Lakh,2018,"60,000 km",Diesel,"R T Nagar, Bangalore"
MG Hector Sharp DCT,14.95 Lakh,2020,"21,000 km",Petrol,"Adugodi, Bangalore"
Honda Jazz 1.2 VX i VTEC,7.85 Lakh,2019,"49,959 km",Petrol,"Nagavara, Bangalore"
Maruti XL6 Zeta,11.45 Lakh,2021,"61,391 km",Petrol,"Nagavara, Bangalore"
Honda Jazz 1.2 VX i VTEC,7.35 Lakh,2019,"50,400 km",Petrol,"Nagavara, Bangalore"
Tata Safari Storme EX,7.50 Lakh,2013,"83,000 km",Diesel,"Adugodi, Bangalore"
Honda Amaze V Petrol BSIV,7.28 Lakh,2020,"31,916 km",Petrol,"Jakkur, Bangalore"
Skoda Rapid 1.5 TDI AT Style BSIV,9.95 Lakh,2018,"59,350 km",Diesel,"Nagavara, Bangalore"
Maruti Wagon R VXI BS IV,3.46 Lakh,2011,"79,484 km",Petrol,"Jakkur, Bangalore"
Hyundai Santro Sportz AMT BSIV,5.22 Lakh,2019,"37,742 km",Petrol,"Singasandra, Bangalore"
Maruti Ertiga ZXI Petrol,8.20 Lakh,2017,"67,668 km",Petrol,"Nagavara, Bangalore"
Ford Freestyle Titanium Petrol BSIV,6.70 Lakh,2018,"26,616 km",Petrol,"Horamavu, Bangalore"
Volkswagen Polo 1.5 TDI Comfortline,6.85 Lakh,2016,"48,964 km",Diesel,"Nagavara, Bangalore"
Maruti Wagon R AMT VXI,3.94 Lakh,2016,"65,727 km",Petrol,"Mahadevapura, Bangalore"
Hyundai Grand i10 Asta,5 Lakh,2016,"49,037 km",Petrol,"Jakkur, Bangalore"
Honda CR-V 2.4L 4WD AT,12.35 Lakh,2014,"70,100 km",Petrol,"Nagavara, Bangalore"
Maruti Swift ZXI,5.30 Lakh,2013,"55,816 km",Petrol,"Horamavu, Bangalore"
Honda Brio S MT,2.93 Lakh,2012,"63,383 km",Petrol,"Jakkur, Bangalore"
Tata Harrier XZA Plus Dual Tone AT BSVI,21.50 Lakh,2021,"21,127 km",Diesel,"Yelahanka, Bangalore"
Honda Amaze E Diesel BSIV,6.99 Lakh,2018,"85,989 km",Diesel,"Yelahanka, Bangalore"
Maruti XL6 Alpha AT,12.85 Lakh,2021,"52,212 km",Petrol,"Nagavara, Bangalore"
Tata Harrier XZ Dark Edition,18.95 Lakh,2021,"39,272 km",Diesel,"Hsr Layout, Bangalore"
Hyundai i10 Magna AT,2.95 Lakh,2010,"98,000 km",Petrol,"Dommasandra, Bangalore"
BMW X3 xDrive 20d Expedition,24.95 Lakh,2015,"66,461 km",Diesel,"Nagavara, Bangalore"
Audi A4 35 TDI Technology Edition,24 Lakh,2016,"70,000 km",Diesel,Bangalore
Maruti Celerio VXI,4.45 Lakh,2018,"84,145 km",Petrol,"Horamavu, Bangalore"
Maruti Swift Dzire VXI,4.53 Lakh,2013,"56,041 km",Petrol,"Jakkur, Bangalore"
Volkswagen Polo 1.0 TSI Highline Plus,9.45 Lakh,2021,"25,651 km",Petrol,"Nagavara, Bangalore"
Renault Triber RXZ EASY-R AMT BSVI,6.82 Lakh,2020,"44,522 km",Petrol,"Horamavu, Bangalore"
Hyundai Xcent 1.2 Kappa SX,5.21 Lakh,2016,"37,929 km",Petrol,"Jakkur, Bangalore"
Mahindra Thar CRDe,11.50 Lakh,2018,"40,000 km",Diesel,"R T Nagar, Bangalore"
Maruti Baleno 1.2 CVT Alpha,7.79 Lakh,2019,"42,227 km",Petrol,"Jalahalli, Bangalore"
Hyundai i20 Sportz,8.90 Lakh,2021,"74,359 km",Petrol,"Nagavara, Bangalore"
Hyundai i20 Asta 1.2,6.67 Lakh,2015,"58,324 km",Petrol,"Magadi Road, Bangalore"
Hyundai Grand i10 AT Asta,4.47 Lakh,2014,"79,915 km",Petrol,"Jakkur, Bangalore"
Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.65 Lakh,2019,"43,169 km",Petrol,"Soladevanahalli, Bangalore"
Volkswagen Polo Diesel Trendline 1.2L,3.82 Lakh,2012,"1,05,355 km",Diesel,"Jakkur, Bangalore"
Maruti Swift VDI,5.07 Lakh,2013,"96,540 km",Diesel,"Jakkur, Bangalore"
Skoda Rapid 1.5 TDI Style BSIV,9.25 Lakh,2017,"48,064 km",Diesel,"Nagavara, Bangalore"
Chevrolet Beat LT,2.30 Lakh,2011,"70,000 km",Petrol,Bangalore
Mahindra XUV500 Sportz,8.75 Lakh,2014,"1,39,000 km",Diesel,"Adugodi, Bangalore"
Audi Q7 45 TDI Quattro Technology,36.90 Lakh,2016,"72,000 km",Diesel,"Paltra, Gurgaon"
Tata Safari XZA Plus AT BSVI,22.30 Lakh,2021,"14,768 km",Diesel,"Yelahanka, Bangalore"
Honda City CVT,9 Lakh,2017,"74,776 km",Petrol,"Kanakanagar, Bangalore"
Ford Ecosport 1.5 Petrol Titanium BSIV,8.75 Lakh,2018,"50,713 km",Petrol,"Yelahanka, Bangalore"
Maruti Alto K10 LXI,2.36 Lakh,2012,"72,479 km",Petrol,"Horamavu, Bangalore"
MG Hector Plus Sharp Hybrid MT,18.94 Lakh,2021,"31,138 km",Petrol,"Magadi Road, Bangalore"
Volkswagen Polo GT TSI,9.35 Lakh,2018,"63,845 km",Petrol,"Nagavara, Bangalore"
Hyundai i20 1.2 Asta Dual Tone,5.91 Lakh,2017,"82,676 km",Petrol,"Jakkur, Bangalore"
Maruti Baleno 1.2 Zeta,7.14 Lakh,2017,"51,924 km",Petrol,"Singasandra, Bangalore"
Toyota Innova Crysta 2.4 VX MT,19.95 Lakh,2018,"1,78,430 km",Diesel,"Nagavara, Bangalore"
Maruti Wagon R AMT VXI,5.05 Lakh,2017,"31,154 km",Petrol,"Horamavu, Bangalore"
Maruti Zen LXI,1.75 Lakh,2005,"64,000 km",Petrol,"Dommasandra, Bangalore"
Hyundai Grand i10 Magna,3.81 Lakh,2014,"1,18,934 km",Petrol,"Jakkur, Bangalore"
Honda Brio S MT,2.97 Lakh,2013,"86,903 km",Petrol,"Jakkur, Bangalore"
Mercedes-Benz C-Class C 220 CDI Avantgarde,20.50 Lakh,2014,"60,000 km",Diesel,Bangalore
Hyundai Santro Sportz AMT BSIV,5.87 Lakh,2019,"35,855 km",Petrol,"Mahadevapura, Bangalore"
Maruti Alto 800 VXI Plus BSVI,4.06 Lakh,2022,"14,861 km",Petrol,"Jakkur, Bangalore"
Toyota Fortuner 3.0 Diesel,11.95 Lakh,2011,"1,74,697 km",Diesel,"Nagavara, Bangalore"
Hyundai Creta 1.6 VTVT SX Plus,9.45 Lakh,2016,"70,443 km",Petrol,"City, Bangalore"
Tata Altroz XZ BSVI,8.80 Lakh,2020,"25,396 km",Petrol,"Yelahanka, Bangalore"
Skoda Rapid 1.6 MPI AT Style,8.45 Lakh,2016,"64,680 km",Petrol,"Nagavara, Bangalore"
Mahindra XUV500 W8 2WD,7.95 Lakh,2013,"1,09,000 km",Diesel,"Indiranagar, Bangalore"
Audi A8 L 3.0 TDI quattro,16.90 Lakh,2011,"1,18,500 km",Diesel,"Paltra, Gurgaon"
Toyota Land Cruiser Prado VX,69.95 Lakh,2011,"67,111 km",Diesel,"Nagavara, Bangalore"
Maruti Swift Dzire AMT ZXI,7.07 Lakh,2019,"17,201 km",Petrol,"Jakkur, Bangalore"
Maruti Swift Dzire VDi,3.95 Lakh,2011,"79,474 km",Diesel,"Jalahalli, Bangalore"
Toyota Land Cruiser Prado VX,62.45 Lakh,2009,"1,58,118 km",Diesel,"Nagavara, Bangalore"
Hyundai i10 Sportz,3.34 Lakh,2013,"74,726 km",Petrol,"Jalahalli, Bangalore"
Renault KWID 1.0 RXT AMT Opt,5.50 Lakh,2021,"24,474 km",Petrol,"Singasandra, Bangalore"
Skoda Rapid 1.5 TDI AT Ambition,5.65 Lakh,2015,"1,28,045 km",Diesel,"City, Bangalore"
Nissan Micra Active XL,3.49 Lakh,2015,"35,406 km",Petrol,"Jakkur, Bangalore"
Audi Q5 Technology BSVI,61.50 Lakh,2023,"11,100 km",Petrol,"Paltra, Gurgaon"
Hyundai Grand i10 Sportz,4.58 Lakh,2015,"41,562 km",Petrol,"Mahadevapura, Bangalore"
Hyundai i20 1.2 Asta Option,7.21 Lakh,2018,"79,023 km",Petrol,"Jakkur, Bangalore"
Audi Q7 Technology 2022-2022,86.90 Lakh,2022,"17,100 km",Petrol,"Paltra, Gurgaon"
Maruti Swift VXI,6.50 Lakh,2016,"11,290 km",Petrol,"Jakkur, Bangalore"
Skoda Rapid 1.0 TSI Ambition,8.06 Lakh,2021,"48,034 km",Petrol,"Jakkur, Bangalore"
Hyundai Exter SX AMT,10.25 Lakh,2023,258 km,Petrol,"Nagavara, Bangalore"
MG Astor Sharp CVT BSVI,15.95 Lakh,2023,"7,199 km",Petrol,"Nagavara, Bangalore"
BMW 5 Series 530i M Sport,58.95 Lakh,2021,"10,355 km",Petrol,"Nagavara, Bangalore"
Hyundai Grand i10 Nios AMT Sportz,6.95 Lakh,2019,"22,033 km",Petrol,"Yelahanka, Bangalore"
Maruti Alto 800 LX,1.81 Lakh,2013,"20,000 km",Petrol,Bangalore
Maruti Swift VXI,6.60 Lakh,2019,"21,000 km",Petrol,"City, Bangalore"
BMW 3 Series GT M Sport Petrol,44.95 Lakh,2020,"7,000 km",Petrol,"Nagavara, Bangalore"
Kia Seltos GTX Plus DCT,15.46 Lakh,2019,"76,470 km",Petrol,"Avalahalli, Bangalore"
Hyundai Grand i10 Nios AMT Sportz,6.97 Lakh,2020,"26,312 km",Petrol,"Horamavu, Bangalore"
Hyundai Alcazar Signature 7-Seater Diesel AT,19.75 Lakh,2022,"20,000 km",Diesel,Bangalore
Tata Nexon 1.2 Revotron XZ Plus,8.38 Lakh,2018,"34,106 km",Petrol,"Avalahalli, Bangalore"
Hyundai Grand i10 Nios AMT Sportz,6.62 Lakh,2020,"69,253 km",Petrol,"Singasandra, Bangalore"
Hyundai Grand i10 Magna,4.75 Lakh,2014,"35,469 km",Petrol,"Nagavara, Bangalore"
Tata Harrier XZ Plus Kaziranga Edition,23.06 Lakh,2022,"8,549 km",Diesel,"Avalahalli, Bangalore"
Renault Triber RXL BSIV,6.10 Lakh,2019,"43,056 km",Petrol,"Yelahanka, Bangalore"
Maruti Wagon R VXI BS IV,3.81 Lakh,2014,"26,544 km",Petrol,"Mahadevapura, Bangalore"
