CarName,Price,Year,KilometersDriven,Fuel Type,Location
Kia Seltos HTK G,9 Lakh,2019,"60,000 km",Petrol,New Delhi
BMW 5 Series 530i Sport Line,40.75 Lakh,2017,"35,000 km",Petrol,"Patparganj, New Delhi"
Audi A3 35 TDI Premium Plus,10.49 Lakh,2015,"45,000 km",Diesel,"Galleria Dlf-iv, Gurgaon"
BMW 3 Series GT Luxury Line,24 Lakh,2018,"68,000 km",Diesel,"Defence Colony, New Delhi"
Maruti Ciaz VDi,3.50 Lakh,2015,"50,000 km",Diesel,Greater Noida
Hyundai Venue SX Turbo,10.90 Lakh,2019,"17,000 km",Petrol,"Defence Colony, New Delhi"
Maruti Ciaz Sigma,6 Lakh,2018,"58,000 km",Petrol,"Pitampura, New Delhi"
Audi A6 Lifestyle Edition,33.90 Lakh,2019,"35,000 km",Petrol,"Lajpat Nagar, New Delhi"
BMW 5 Series 520d Luxury Line,51 Lakh,2020,"10,000 km",Diesel,"Rajender Nagar, New Delhi"
Maruti Baleno 1.2 Alpha,5.55 Lakh,2017,"50,000 km",Petrol,Noida
Honda WR-V i-VTEC VX,6.80 Lakh,2018,"50,000 km",Petrol,"Chittranjan Park, New Delhi"
Maruti Baleno 1.2 Alpha,5.58 Lakh,2016,"45,892 km",Petrol,"Sector 18, Noida"
Mercedes-Benz CLA 200 CGI Sport,26 Lakh,2017,"33,900 km",Petrol,"Vikas Puri, New Delhi"
Toyota Fortuner 2.8 4WD AT,29.50 Lakh,2018,"66,120 km",Diesel,"Ashok Vihar, New Delhi"
Hyundai Venue SX Opt Turbo BSIV,8.75 Lakh,2019,"26,853 km",Petrol,"Sector 39, Noida"
Honda City i DTEC V,4.85 Lakh,2015,"76,328 km",Diesel,"Pitampura, New Delhi"
Toyota Fortuner 2.8 4WD AT,35.90 Lakh,2020,"68,000 km",Diesel,Gurgaon
Honda Amaze VX i-Vtech,5.37 Lakh,2016,"50,466 km",Petrol,"Sector 11, Faridabad"
BMW X1 sDrive 20d xLine,20 Lakh,2017,"53,902 km",Diesel,"Jangpura, New Delhi"
Honda Jazz 1.2 V i VTEC,5.70 Lakh,2017,"32,828 km",Petrol,"Sector 18, Noida"
Tata Harrier XZA Plus Dark Edition AT 2020-2022,18 Lakh,2021,"30,000 km",Diesel,New Delhi
Toyota Fortuner 2.8 2WD AT BSIV,27.50 Lakh,2018,"48,500 km",Diesel,"Ramesh Nagar, New Delhi"
Honda Amaze S i-Vtech,4.35 Lakh,2015,"79,618 km",Petrol,"City, Faridabad"
Maruti Baleno 1.2 Zeta,7.25 Lakh,2021,"67,053 km",Petrol,"Sector 9, Faridabad"
Audi A4 35 TFSi Premium,14 Lakh,2015,"40,000 km",Petrol,New Delhi
Maruti Swift Dzire AMT ZXI Plus,5.99 Lakh,2018,"58,000 km",Petrol,"Dilshad Garden, New Delhi"
Jeep Compass 1.4 Limited,12.95 Lakh,2018,"75,000 km",Petrol,"Sector 16, Noida"
Hyundai Creta SX Opt Diesel AT BSVI,14.90 Lakh,2020,"60,000 km",Diesel,"Chittaranjan, New Delhi"
BMW 6 Series GT 630i M Sport,65 Lakh,2021,"26,000 km",Petrol,"Rajender Nagar, New Delhi"
Maruti Vitara Brezza ZXI Plus AT,10.20 Lakh,2020,"23,710 km",Petrol,"Sector 39, Noida"
Hyundai Verna VTVT 1.6 AT EX,8.49 Lakh,2018,"60,000 km",Petrol,"Chittranjan Park, New Delhi"
Maruti Swift VXI AMT,7.24 Lakh,2021,"35,477 km",Petrol,"Ramgarh B.o, Gurgaon"
BMW X6 Xdrive40i M Sport,88 Lakh,2021,"24,000 km",Petrol,"Rajender Nagar, New Delhi"
Maruti Ertiga BSIV VXI AT,7.75 Lakh,2017,"83,863 km",Petrol,"Vasant Kunj, New Delhi"
Maruti Ignis 1.2 AMT Delta BSIV,4.66 Lakh,2017,"70,859 km",Petrol,"Sector 18, Noida"
Honda City ZX MT,9.20 Lakh,2019,"43,000 km",Petrol,"Karol Bagh, New Delhi"
Land Rover Range Rover Sport HSE,95 Lakh,2019,"42,000 km",Diesel,"Naraina, New Delhi"
Toyota Etios V,2.53 Lakh,2011,"47,131 km",Petrol,"Sector 39, Noida"
Ford Ecosport 1.5 Diesel Titanium,7.99 Lakh,2018,"64,000 km",Diesel,"Chittranjan Park, New Delhi"
Renault Triber RXZ EASY-R AMT BSVI,8.09 Lakh,2021,"13,199 km",Petrol,"Sector 18, Noida"
Mercedes-Benz GLC 220d 4MATIC Style,28 Lakh,2017,"70,000 km",Diesel,New Delhi
Audi A6 35 TFSI Matrix,19.90 Lakh,2016,"42,000 km",Petrol,"Moti Nagar, New Delhi"
Hyundai Creta 1.6 CRDi SX Option,9.75 Lakh,2018,"66,000 km",Diesel,"Nit, Faridabad"
Toyota Etios Liva 1.2 V,5.75 Lakh,2018,"29,000 km",Petrol,"Vasant Kunj, New Delhi"
Mercedes-Benz GLS 400 4MATIC,51 Lakh,2017,"90,000 km",Petrol,Gurgaon
Toyota Innova Crysta 2.7 ZX AT BSIV,17.50 Lakh,2017,"32,000 km",Petrol,"Bengali Market, New Delhi"
Tata Harrier XZ Plus Dark Edition BSVI,17.25 Lakh,2021,"49,000 km",Diesel,"Lajpat Nagar, New Delhi"
Toyota Etios Liva 1.2 G,4.75 Lakh,2016,"40,000 km",Petrol,Noida
Land Rover Range Rover 3.0 Diesel LWB Vogue,1.68 Crore,2019,"58,000 km",Diesel,"Rajender Nagar, New Delhi"
Maruti Baleno 1.2 Zeta,5.14 Lakh,2016,"99,794 km",Petrol,"Sector 18, Noida"
Mercedes-Benz E-Class Expression E 220 d BSIV,34 Lakh,2016,"50,000 km",Diesel,"Ramesh Nagar, New Delhi"
Maruti Alto 800 VXI BSVI,3.97 Lakh,2021,"13,594 km",Petrol,"Sector 11, Faridabad"
BMW 7 Series 730Ld DPE Signature,88 Lakh,2020,"54,100 km",Diesel,"Rajender Nagar, New Delhi"
Ford Ecosport 1.5 Diesel Titanium,7.95 Lakh,2019,"62,000 km",Diesel,"Sector 16, Noida"
Maruti Swift VXI,4.31 Lakh,2016,"68,157 km",Petrol,"Ramgarh B.o, Gurgaon"
Skoda Kodiaq 2.0 TDI Laurin Klement,27 Lakh,2019,"60,000 km",Diesel,"Lajpat Nagar, New Delhi"
Mercedes-Benz G G 350d,2.39 Crore,2021,"41,000 km",Diesel,"Rajender Nagar, New Delhi"
Tata Nexon XZ Plus S 2020-2022,10.15 Lakh,2021,"9,875 km",Petrol,"Sector 11, Faridabad"
Maruti Ertiga VXI CNG,7.90 Lakh,2018,"66,127 km",CNG,"Vasant Kunj, New Delhi"
Honda City i-VTEC CVT ZX,10.01 Lakh,2018,"22,886 km",Petrol,"Sector 18, Noida"
Honda Amaze S i-Vtech,3.50 Lakh,2015,"70,000 km",Petrol,New Delhi
Honda Jazz 1.2 S i VTEC,4.45 Lakh,2016,"68,000 km",Petrol,"Sector 16, Noida"
Maruti Swift Dzire LDi,4.85 Lakh,2017,"80,000 km",Diesel,Faridabad
Toyota Fortuner 2.8 2WD MT BSIV,29.50 Lakh,2018,"45,000 km",Diesel,"Ramesh Nagar, New Delhi"
Toyota Innova Crysta 2.7 VX 7 STR,20 Lakh,2022,"10,000 km",Petrol,New Delhi
Maruti Ciaz VXi Plus,5.75 Lakh,2015,"64,000 km",Petrol,"Sector 16, Noida"
Maruti SX4 ZXI MT BSIV Leather,2.20 Lakh,2010,"80,000 km",Petrol,Faridabad
Honda City i-VTEC V,7.96 Lakh,2018,"76,000 km",Petrol,"Sector 16, Noida"
Mercedes-Benz E-Class Expression E 200 BSIV,49.75 Lakh,2019,"25,000 km",Petrol,Gurgaon
Hyundai i20 Active 1.2 S,6.04 Lakh,2017,"57,201 km",Petrol,"Sector 18, Noida"
Maruti Baleno Zeta Diesel,4.65 Lakh,2016,"65,000 km",Diesel,"Moti Nagar, New Delhi"
Honda BR-V i-VTEC S MT,8.63 Lakh,2017,"21,895 km",Petrol,"Sector 18, Noida"
Lexus RX 450h F-Sport,62 Lakh,2016,"11,000 km",Petrol,"Rajender Nagar, New Delhi"
Honda City 1.5 V MT,2.65 Lakh,2011,"77,946 km",Petrol,"Pitampura, New Delhi"
Honda City i VTEC CVT VX,6.30 Lakh,2014,"61,955 km",Petrol,Noida
Maruti Celerio VXI Optional,5.45 Lakh,2020,"75,134 km",Petrol,"Vasant Kunj, New Delhi"
Mercedes-Benz GLE 400 4MATIC,45.75 Lakh,2017,"56,000 km",Petrol,"Naraina, New Delhi"
Maruti Ciaz Delta BSIV,7.56 Lakh,2019,"22,776 km",Petrol,"Sector 18, Noida"
Ford Endeavour Titanium Plus 4X4,31.99 Lakh,2019,"59,000 km",Diesel,"Chittranjan Park, New Delhi"
Hyundai Venue SX Plus Turbo DCT,9.03 Lakh,2019,"91,934 km",Petrol,Noida
Mercedes-Benz E-Class Exclusive E 220d BSVI,75 Lakh,2022,"50,000 km",Diesel,New Delhi
Audi Q7 40 TFSI Quattro Technology,55.80 Lakh,2018,"31,700 km",Petrol,"Paltra, Gurgaon"
Audi Q3 35 TDI Quattro Premium Plus,11.90 Lakh,2015,"49,000 km",Diesel,"Paltra, Gurgaon"
Audi Q3 35 TDI Quattro Premium,12.50 Lakh,2015,"76,000 km",Diesel,"Vikas Puri, New Delhi"
Maruti XL6 Zeta,9 Lakh,2020,"70,000 km",Petrol,Faridabad
Volvo XC60 D4 Summum,13 Lakh,2014,"1,25,000 km",Diesel,"Chittranjan Park, New Delhi"
Ford Endeavour 3.2 Titanium AT 4X4,25 Lakh,2018,"86,000 km",Diesel,"Ramesh Nagar, New Delhi"
Audi Q3 2.0 TDI Quattro,12.50 Lakh,2015,"73,000 km",Diesel,"Jangpura, New Delhi"
Mercedes-Benz GLE 300d BSVI,82.90 Lakh,2022,"44,658 km",Diesel,"Sector 21e, Gurgaon"
Maruti Brezza Zxi BSVI,11.19 Lakh,2022,"23,928 km",Petrol,"Sector 18, Noida"
Toyota Innova Crysta 2.4 VX MT,18.75 Lakh,2019,"42,320 km",Diesel,"Vikas Puri, New Delhi"
Honda City i-VTEC CVT ZX,8.54 Lakh,2017,"85,507 km",Petrol,"Sector 11, Faridabad"
BMW 3 Series Gran Limousine 320Ld Luxury Line,54 Lakh,2022,"4,500 km",Diesel,"Rajender Nagar, New Delhi"
Mercedes-Benz GLE 250d,34.50 Lakh,2017,"68,000 km",Diesel,"Vikas Puri, New Delhi"
Hyundai i20 1.2 Asta Dual Tone,6.90 Lakh,2018,"68,499 km",Petrol,"Sector 18, Noida"
BMW X4 M Sport X xDrive30d,49.75 Lakh,2020,"41,258 km",Diesel,"Patparganj, New Delhi"
Skoda Kushaq 1.0 TSI Ambition,12.50 Lakh,2022,"42,000 km",Petrol,Noida
Tata Safari XT Plus Dark Edition BSVI,20.27 Lakh,2022,"36,986 km",Diesel,"Ramgarh B.o, Gurgaon"
Mercedes-Benz GLA 45 AMG,18.25 Lakh,2015,"55,000 km",Petrol,"Moti Nagar, New Delhi"
Audi Q5 30 TDI quattro Premium Plus,15 Lakh,2014,"90,000 km",Diesel,"Chittranjan Park, New Delhi"
Mercedes-Benz GLC 220d 4MATIC Sport,36 Lakh,2017,"89,000 km",Diesel,"Moti Nagar, New Delhi"
Hyundai Xcent 1.2 Kappa S,3.95 Lakh,2014,"62,000 km",Petrol,"Sector 16, Noida"
Toyota Fortuner 4x2 AT,12.75 Lakh,2015,"82,000 km",Diesel,"Preet Vihar, New Delhi"
Maruti XL6 Zeta,8.99 Lakh,2020,"57,000 km",Petrol,"Shakarpur, New Delhi"
Mercedes-Benz GLC 300 4MATIC,39 Lakh,2018,"41,000 km",Petrol,"Vikas Puri, New Delhi"
Mercedes-Benz C-Class C 200 CGI,21.50 Lakh,2015,"40,000 km",Petrol,"Lajpat Nagar, New Delhi"
BMW 5 Series 520d Luxury Line,46.75 Lakh,2021,"45,123 km",Diesel,"Patparganj, New Delhi"
Mercedes-Benz S-Class S 450,92 Lakh,2018,"26,000 km",Petrol,"Ramesh Nagar, New Delhi"
Mercedes-Benz GLS 400d 4MATIC,1.39 Crore,2023,150 km,Diesel,"Rajender Nagar, New Delhi"
Maruti Ciaz AT ZXi,6.68 Lakh,2016,"44,525 km",Petrol,Noida
Toyota Innova Crysta 2.4 GX 7 STR AT,19.75 Lakh,2020,"35,012 km",Diesel,"Vikas Puri, New Delhi"
Hyundai Grand i10 1.2 Kappa Asta,5.20 Lakh,2018,"63,307 km",Petrol,Noida
BMW X1 sDrive20d Expedition,19.49 Lakh,2018,"39,000 km",Diesel,"Moti Nagar, New Delhi"
Ford Aspire 1.2 Ti-VCT Titanium,5.15 Lakh,2017,"65,000 km",Petrol,"Sector 16, Noida"
Hyundai Xcent 1.2 VTVT SX,5.07 Lakh,2017,"69,550 km",Petrol,"Sector 18, Noida"
BMW 3 Series 320d Luxury Line,23.25 Lakh,2018,"53,000 km",Diesel,"Sector 12, Gurgaon"
BMW 5 Series 520d Sport Line,29 Lakh,2017,"55,000 km",Diesel,"Moti Nagar, New Delhi"
Maruti Ciaz 1.4 AT Alpha,7.55 Lakh,2017,"60,685 km",Petrol,Noida
Tata Safari XT Plus Dark Edition BSVI,14 Lakh,2021,"62,000 km",Diesel,"Sector 63, Noida"
Mercedes-Benz E-Class 280 Elegance,2.45 Lakh,2006,"90,000 km",Petrol,New Delhi
Mercedes-Benz B Class B180 Sports,13.50 Lakh,2013,"26,000 km",Petrol,"Naraina, New Delhi"
Honda City i-VTEC VX,9.85 Lakh,2019,"26,755 km",Petrol,"Sector 9, Faridabad"
Audi A6 35 TFSI Matrix,21.50 Lakh,2016,"64,000 km",Petrol,"Nariana, New Delhi"
Toyota Fortuner 4x2 AT,14.50 Lakh,2015,"1,12,000 km",Diesel,"Galleria Dlf-iv, Gurgaon"
BMW X1 sDrive 20d xLine,15.50 Lakh,2016,"70,000 km",Diesel,"Naraina, New Delhi"
Skoda Superb LK 1.8 TSI AT,29.50 Lakh,2020,"34,023 km",Petrol,"Vikas Puri, New Delhi"
Toyota Innova Crysta 2.4 ZX MT,14.49 Lakh,2017,"60,000 km",Diesel,"Chittranjan Park, New Delhi"
Ford Endeavour 3.2 Trend AT 4X4,19.15 Lakh,2017,"1,20,000 km",Diesel,"Sector 12, Gurgaon"
Mercedes-Benz C-Class Progressive C 200,42.90 Lakh,2021,"40,426 km",Petrol,"Sector 21e, Gurgaon"
Maruti Ciaz 1.4 Zeta,7.28 Lakh,2017,"16,571 km",Petrol,"Indirapuram, Ghaziabad"
Honda City i VTEC SV,5.25 Lakh,2015,"54,632 km",Petrol,"Pitampura, New Delhi"
Nissan Magnite XV BSVI,7.11 Lakh,2021,"24,643 km",Petrol,"Sector 18, Noida"
Audi Q5 2.0 TDI Premium Plus,11.75 Lakh,2014,"90,000 km",Diesel,"Naraina, New Delhi"
Skoda Octavia 1.8 TSI AT Style,18.25 Lakh,2019,"51,000 km",Petrol,"Nariana, New Delhi"
Honda City i VTEC V,5.93 Lakh,2015,"41,122 km",Petrol,"Sector 18, Noida"
Kia Carnival Limousine,29.50 Lakh,2020,"34,000 km",Diesel,Gurgaon
Volvo XC60 D5 Inscription,51 Lakh,2020,"25,000 km",Diesel,"Rajender Nagar, New Delhi"
Mahindra KUV 100 mFALCON G80 K2 Plus,4.54 Lakh,2018,"28,356 km",Petrol,"Sector 39, Noida"
Mercedes-Benz S-Class S 350 CDI,51.75 Lakh,2018,"52,000 km",Diesel,"Patparganj, New Delhi"
Mercedes-Benz E-Class Exclusive E 200 BSIV,23.50 Lakh,2016,"58,000 km",Petrol,"Vikas Puri, New Delhi"
Volvo XC60 D4 Momentum,38 Lakh,2018,"60,000 km",Diesel,"Rajender Nagar, New Delhi"
Hyundai Venue SX Turbo,9.75 Lakh,2020,"47,000 km",Petrol,"Preet Vihar, New Delhi"
Mini 3 DOOR Cooper S BSVI,43.75 Lakh,2019,"35,125 km",Petrol,"Patparganj, New Delhi"
Jeep Wrangler 3.6 4X4,44.75 Lakh,2019,"26,521 km",Petrol,"Patparganj, New Delhi"
Volvo S60 D4 Momentum BSIV,19.75 Lakh,2018,"57,589 km",Diesel,"Sector 21e, Gurgaon"
Audi A6 35 TDI,16.75 Lakh,2015,"64,235 km",Diesel,"Patparganj, New Delhi"
Tata Safari XZA Plus 6 Str AT Dark Edition BSVI,19.99 Lakh,2021,"29,000 km",Diesel,"Karam Pura, New Delhi"
Audi Q7 45 TDI Quattro Technology,35 Lakh,2016,"57,000 km",Diesel,"Naraina, New Delhi"
Audi Q8 Standard,1.08 Crore,2022,"7,000 km",Petrol,"Rajender Nagar, New Delhi"
Hyundai Creta 1.6 SX Automatic,11.09 Lakh,2019,"32,006 km",Petrol,"Sector 39, Noida"
Toyota Camry Hybrid,16 Lakh,2016,"1,10,000 km",Petrol,New Delhi
Renault KWID RXL,4.66 Lakh,2022,"2,795 km",Petrol,"Sector 18, Noida"
Mercedes-Benz S-Class S 350d,1.48 Crore,2023,"5,000 km",Diesel,"Rajender Nagar, New Delhi"
Jaguar XJ 2.0L Portfolio,65 Lakh,2017,"20,000 km",Petrol,"Chittranjan Park, New Delhi"
Maruti Ignis 1.2 AMT Delta BSIV,5.53 Lakh,2019,"34,824 km",Petrol,"Sector 18, Noida"
Toyota Fortuner 2.8 2WD MT,24.90 Lakh,2018,"81,000 km",Diesel,"Defence Colony, New Delhi"
Kia Seltos HTX IVT,15.65 Lakh,2021,"41,000 km",Petrol,Noida
Maruti Baleno 1.2 Alpha,6.68 Lakh,2019,"25,418 km",Petrol,"Sector 49, Gurgaon"
Land Rover Discovery SE 3.0 TD6,36 Lakh,2018,"40,000 km",Diesel,"Defence Colony, New Delhi"
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,22.50 Lakh,2014,"53,000 km",Diesel,"Moti Nagar, New Delhi"
Land Rover Range Rover Velar R-Dynamic S Petrol,80 Lakh,2021,"19,000 km",Petrol,"Rajender Nagar, New Delhi"
Audi Q7 45 TDI Quattro Technology,36.90 Lakh,2016,"72,000 km",Diesel,"Paltra, Gurgaon"
Mercedes-Benz E-Class E350 CDI Avantgrade,33.50 Lakh,2017,"46,000 km",Diesel,"Moti Nagar, New Delhi"
Audi Q5 Technology BSVI,61.50 Lakh,2023,"11,100 km",Petrol,"Paltra, Gurgaon"
Audi Q2 Premium Plus I,26.50 Lakh,2021,"28,125 km",Petrol,"Vikas Puri, New Delhi"
Audi A8 L 3.0 TDI quattro,16.90 Lakh,2011,"1,18,500 km",Diesel,"Paltra, Gurgaon"
Maruti Ciaz 1.4 AT Delta,8.25 Lakh,2019,"82,000 km",Petrol,Noida
Skoda Kodiaq 2.0 TDI Style,19.25 Lakh,2018,"1,19,000 km",Diesel,"Rajouri Garden, New Delhi"
Mercedes-Benz GLC 220d,79 Lakh,2024,"2,000 km",Diesel,"Rajender Nagar, New Delhi"
Hyundai Verna CRDi 1.6 AT SX Plus,10.83 Lakh,2019,"47,085 km",Diesel,"Sector 18, Noida"
Toyota Fortuner 4x2 Manual,12 Lakh,2015,"1,40,000 km",Diesel,"Sector 63, Noida"
Maruti Celerio VXI Optional MT BSIV,4.03 Lakh,2018,"82,093 km",Petrol,"Sector 39, Noida"
Toyota Camry Hybrid 2.5,37.50 Lakh,2020,"36,000 km",Petrol,"Naraina, New Delhi"
Toyota Corolla Altis GL MT,9.50 Lakh,2017,"60,000 km",Petrol,"Sector 63, Noida"
Volkswagen Ameo 1.0 MPI Trendline,5.08 Lakh,2018,"66,903 km",Petrol,"Sector 11, Faridabad"
Toyota Camry 2.5 Hybrid,26.75 Lakh,2018,"32,000 km",Petrol,"Ramesh Nagar, New Delhi"
Mini Cooper One,19.50 Lakh,2015,"36,000 km",Petrol,"Rajender Nagar, New Delhi"
Tata Nexon 1.5 Revotorq XMA,7.47 Lakh,2019,"65,000 km",Diesel,"Sector 63, Noida"
Tata Safari XT Plus BSVI,18.75 Lakh,2022,"18,321 km",Diesel,"Vikas Puri, New Delhi"
Toyota Innova Crysta 2.4 ZX 7 STR AT,20.50 Lakh,2021,"1,06,000 km",Diesel,"Vikas Puri, New Delhi"
Mercedes-Benz E-Class E 350d,39.75 Lakh,2018,"44,000 km",Diesel,"Rajender Nagar, New Delhi"
Mercedes-Benz E-Class E350 Coupe,28.90 Lakh,2013,"86,000 km",Petrol,"Naraina, New Delhi"
BMW X5 xDrive 30d,26.50 Lakh,2016,"72,000 km",Diesel,"Vikas Puri, New Delhi"
Toyota Innova Crysta 2.4 G MT BSIV,11.90 Lakh,2016,"84,000 km",Diesel,"Galleria Dlf-iv, Gurgaon"
Mercedes-Benz GLE 250d,42.50 Lakh,2018,"55,627 km",Diesel,"Sector 21e, Gurgaon"
Audi A6 2.8 FSI,10.75 Lakh,2011,"44,000 km",Petrol,"Vikas Puri, New Delhi"
Audi Q7 45 TDI Quattro Technology,33.90 Lakh,2017,"89,000 km",Diesel,"Jasola, New Delhi"
Mercedes-Benz E-Class E 200 CGI,16.50 Lakh,2013,"64,000 km",Petrol,"Lajpat Nagar, New Delhi"
Kia Seltos GTX Plus Turbo DCT,20 Lakh,2023,"3,200 km",Petrol,"Vikas Puri, New Delhi"
Maruti Celerio VXI,4.97 Lakh,2022,"33,515 km",Petrol,"Sector 11, Faridabad"
Toyota Camry 2.5 G,7.90 Lakh,2014,"1,29,800 km",Petrol,"Sector 43, Gurgaon"
Maruti Ignis 1.2 Delta BSIV,5.75 Lakh,2020,"30,917 km",Petrol,"Sector 18, Noida"
Land Rover Range Rover Sport 3.0 Diesel Autobiography,1.95 Crore,2023,"18,000 km",Diesel,"Rajender Nagar, New Delhi"
Hyundai Verna 1.6 VTVT SX Option,8.25 Lakh,2017,"39,329 km",Petrol,"Vasant Kunj, New Delhi"
Maruti Ignis 1.2 AMT Delta BSIV,5.57 Lakh,2019,"28,461 km",Petrol,"Sector 49, Gurgaon"
Skoda Superb LK 1.8 TSI AT,15 Lakh,2018,"1,15,000 km",Petrol,"Karam Pura, New Delhi"
Land Rover Range Rover Velar R-Dynamic S Petrol MY21,80.50 Lakh,2021,"8,000 km",Petrol,"Naraina, New Delhi"
Maruti Wagon R LXI,5.80 Lakh,2023,"2,187 km",Petrol,"Sector 18, Noida"
Maruti Wagon R LXI CNG,2.85 Lakh,2015,"90,000 km",CNG,Ghaziabad
Mercedes-Benz E-Class Exclusive E 220d,49.50 Lakh,2020,"45,000 km",Diesel,"Lajpat Nagar, New Delhi"
BMW 5 Series 520d Luxury Line,42.49 Lakh,2019,"14,000 km",Diesel,Gurgaon
Mahindra XUV500 W10 2WD,9.18 Lakh,2017,"78,643 km",Diesel,"Pitampura, New Delhi"
Honda WR-V i-VTEC VX,7.80 Lakh,2019,"72,000 km",Petrol,"Preet Vihar, New Delhi"
Tata Safari XZ Plus 6 Str BSVI,20.50 Lakh,2021,"17,000 km",Diesel,"Preet Vihar, New Delhi"
Mercedes-Benz E-Class Expression E 220 d BSIV,36.50 Lakh,2017,"58,980 km",Diesel,"Sector 21e, Gurgaon"
Hyundai Verna SX Opt AT Diesel,13.21 Lakh,2020,"51,000 km",Diesel,"Ashok Vihar, New Delhi"
BMW 5 Series 520d Luxury Line,32.50 Lakh,2017,"40,000 km",Diesel,"Karol Bagh, New Delhi"
Mercedes-Benz CLS-Class 350,23.50 Lakh,2011,"20,000 km",Petrol,"Naraina, New Delhi"
Mercedes-Benz E-Class E 350 d BSIV,43.50 Lakh,2018,"45,000 km",Diesel,Gurgaon
Honda Brio S MT,2.73 Lakh,2013,"68,998 km",Petrol,"Sector 39, Noida"
Hyundai Verna VTVT 1.6 AT SX Option,11.25 Lakh,2019,"32,000 km",Petrol,"Bengali Market, New Delhi"
Renault KWID 1.0 RXT AMT BSVI,5.43 Lakh,2022,"12,028 km",Petrol,"Sector 18, Noida"
Mini 3 DOOR John Cooper Works 2019-2020,31 Lakh,2017,"36,000 km",Petrol,"Rajender Nagar, New Delhi"
Toyota Innova Crysta 2.4 GX 7 STR AT,20.50 Lakh,2022,"62,000 km",Diesel,"Sector 63, Noida"
Hyundai Venue SX Plus Turbo DCT BSIV,9.06 Lakh,2019,"38,530 km",Petrol,"Sector 18, Noida"
Mercedes-Benz C-Class Prime C 220d,33.50 Lakh,2019,"55,000 km",Diesel,Gurgaon
Volvo XC60 Inscription D5,56.90 Lakh,2021,"20,160 km",Diesel,"Sector 21e, Gurgaon"
Kia Seltos GTX Plus DCT,13.44 Lakh,2019,"85,540 km",Petrol,"Indirapuram, Ghaziabad"
Hyundai Creta 1.6 SX,12.21 Lakh,2019,"33,000 km",Petrol,Gurgaon
BMW X5 xDrive 30d M Sport,23.90 Lakh,2016,"1,23,000 km",Diesel,"Jangpura, New Delhi"
BMW X3 xDrive30i M Sport,72 Lakh,2022,"8,000 km",Petrol,"Rajender Nagar, New Delhi"
Toyota Innova Crysta 2.4 VX MT 8S BSIV,15 Lakh,2018,"1,39,656 km",Diesel,"Sector 63, Noida"
Hyundai Verna CRDi 1.6 AT SX Option,9.50 Lakh,2018,"1,20,000 km",Diesel,New Delhi
Ford Ecosport 1.5 DV5 MT Titanium Optional,3.70 Lakh,2014,"49,000 km",Diesel,"Indra Vihar, New Delhi"
Mahindra Scorpio N Z8L 6 Str Diesel AT,24.50 Lakh,2023,"16,000 km",Diesel,"Vikas Puri, New Delhi"
Mercedes-Benz C-Class Progressive C 200,40 Lakh,2020,"40,000 km",Petrol,New Delhi
Kia Seltos HTX IVT,13.90 Lakh,2020,"25,000 km",Petrol,"Defence Colony, New Delhi"
BMW 5 Series 530d M Sport,33.75 Lakh,2017,"51,023 km",Diesel,"Patparganj, New Delhi"
Tata Harrier XTA Plus AT BSVI,18.85 Lakh,2021,"38,000 km",Diesel,"Naraina, New Delhi"
Maruti Baleno 1.2 Zeta,6.20 Lakh,2018,"24,430 km",Petrol,Noida
Maruti Swift Dzire VXI CNG BSVI,5.40 Lakh,2020,"65,200 km",CNG,"Jangpura, New Delhi"
Skoda Rapid 1.0 TSI Ambition AT,8.90 Lakh,2021,"67,205 km",Petrol,"Ramgarh B.o, Gurgaon"
Mercedes-Benz C-Class C 220 CDI Avantgarde,27.50 Lakh,2017,"42,000 km",Diesel,"Rajender Nagar, New Delhi"
Mercedes-Benz AMG A 35 4MATIC BSVI,49.75 Lakh,2022,"21,525 km",Petrol,"Patparganj, New Delhi"
Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,7.10 Lakh,2017,"48,227 km",Petrol,"Sector 11, Faridabad"
Hyundai Creta E Diesel BSVI,12 Lakh,2021,"50,000 km",Diesel,New Delhi
Toyota Fortuner 2.8 2WD AT BSIV,24.60 Lakh,2017,"86,000 km",Diesel,"Naraina, New Delhi"
Hyundai Venue SX Turbo,8.33 Lakh,2020,"35,852 km",Petrol,Noida
Tata Tiago NRG Petrol,4.45 Lakh,2018,"35,000 km",Petrol,"Pitampura, New Delhi"
Maruti Alto K10 LXI,1.80 Lakh,2012,"1,10,000 km",Petrol,Faridabad
Volvo XC60 B5 Ultimate,67 Lakh,2022,"9,300 km",Petrol,"Rajender Nagar, New Delhi"
Kia Seltos HTE Diesel,9.94 Lakh,2020,"41,316 km",Diesel,"Pitampura, New Delhi"
Hyundai Creta 1.6 VTVT S,6.80 Lakh,2016,"60,000 km",Petrol,"Pitampura, New Delhi"
Toyota Fortuner 2.8 4WD AT BSIV,25 Lakh,2017,"53,954 km",Diesel,Gurgaon
Maruti Brezza Zxi Plus,11.90 Lakh,2022,"16,001 km",Petrol,"Preet Vihar, New Delhi"
Ford Endeavour 2.2 Trend MT 4X4,16 Lakh,2016,"98,000 km",Diesel,"Moti Nagar, New Delhi"
Tata Tiago 1.2 Revotron XZA,4.50 Lakh,2018,"30,000 km",Petrol,Gurgaon
